Provider_ID,SSPS,License_ID,License_Cert,Authority,Name,License_Starts,License_Expires,Phone,Email,Capacity,Ages,AgeFromMonths,AgeToMonths,EarlyAchieversStatus,Addr1,Addr2,Addr3,City,State,Zip,County,ServiceArea,Latitude,Longitude
1088217,966357,898672,Licensed,DEL,Cosmopolitan Kids Downtown Academy,9/1/2016,,2064927481,smitss@mac.com,122,1 month to 6 years,1,72,"Participating, not yet rated",Jen Zahradnek,1000 2nd Ave Suite 204,,Seattle,WA,98104,King,Region 4 South King Co,47.6058669,-122.3352977
1029216,888329,847700,Licensed,DEL,Cosmopolitan Kids Uptown Academy,2/1/2016,,2062842845,sroberts@cosmopolitankids.com,86,1 month to 5 years 11 months,1,71,"Participating, not yet rated",200 First Ave W,,Suite 100,Seattle,WA,98119,King,Region 4 South King Co,47.6201152,-122.3576731
580034,818222,905663,Licensed,DEL,Cottage Kids Childrens Center,3/15/2011,,5098534167,khartman@triumphtx.org,25,1 month to 6 years,1,72,"Participating, not yet rated",604 Superior Lane,,,Yakima,WA,98902,Yakima,Region 2 Northwest,46.6075736,-120.5460331
110881,2292,722685,Licensed,DEL,COTTAGE SCHOOL/GATEWOOD,3/5/1992,,2069385435,gatewoodcottage@qwestoffice.net,106,2 years 6 months to 12 years 11 months,30,155,Level 2,4320 SW MYRTLE,,,SEATTLE,WA,98136,King,Region 4 South King Co,47.54026,-122.389126
206625,592477,1027720,Licensed,DEL,Cottesmore Child Development Center,9/30/1998,,2535301740,loem@psd401.net,28,1 month to 5 years,1,60,Level 3,8402 Skansie Ave,,,Gig Harbor,WA,98332,Pierce,Region 3 Southwest,47.3342693,-122.6032703
321992,22832,890810,Licensed,DEL,Cottesmore Christian CCC,12/10/2007,,2535715116,cottesmoretacoma@outlook.com,24,1 month to 6 years,1,72,Level 4,Cottesmore Christian CCC,3319 South Adams Street,Cassandra Horan,Tacoma,WA,98409,Pierce,Region 3 Southwest,47.2297622,-122.4856765
840186,465541,948786,Licensed,DEL,Cottesmore Christian Child Care,6/10/2014,,2538589858,cottesmorechild@hotmail.com,42,1 month to 6 years,1,72,"Participating, not yet rated",3214 50th St Ct NW,,Suite 100,Gig Harbor,WA,98335,Pierce,Region 3 Southwest,47.3030427,-122.5833367
860259,522788,1018767,Licensed,DEL,Country Acre Child Care and Early Learning Center LLC,9/2/2014,,3606810135,countryacrecc@hotmail.com,37,12 months to 6 years,12,72,"Participating, not yet rated",261370 Highway 101,,,Sequim,WA,98382,Clallam,Region 3 Southwest,48.078491,-123.170605
804066,428170,798685,Licensed,DEL,Country Campus Battle Ground,3/5/2014,,3606874948,m.tatum@countrycampus.net,49,1 month to 5 years 11 months,1,71,Level 3,Mini Minds Inc.,213 S. Parkway Avenue,,Battle Ground,WA,98604,Clark,Region 3 Southwest,45.7789689,-122.537119
805064,496665,975672,Licensed,DEL,COUNTRY CAMPUS CAMAS,6/26/2014,,3608338524,camas@countrycampus.net,27,1 month to 5 years 11 months,1,71,"Participating, not yet rated",Mini Minds,534 NE Everett,,Camas,WA,98607,Clark,Region 3 Southwest,45.587871,-122.4033153
803122,434058,910932,Licensed,DEL,Country Campus Too Battle Ground,3/14/2014,,3606879999,kgermeaux@countrycampus.net,31,3 years 6 months to 12 years 11 months,42,155,"Participating, not yet rated",212 S. Parkway,,,Battle Ground,WA,98604,Clark,Region 3 Southwest,45.7789519,-122.537704
251390,230298,848680,Licensed,DEL,COUNTRY DAWN KINDERGARTEN,9/17/2001,,4253345412,countrydawn85@yahoo.com,49,4 years to 7 years,48,84,Not Enrolled,1816 S LAKE STEVENS DRIVE,,,LAKE STEVENS,WA,98258,Snohomish,Region 2 Northwest,47.979635,-122.091665
19405,468483,784709,Licensed,DEL,COUNTRY DAWN PRESCHOOL,2/21/1989,,4253343885,countrydawnpreschool@gmail.com,147,1 month to 13 years,1,156,Level 3,10315 20TH STREET SE,,,Lake Stevens,WA,98258,Snohomish,Region 2 Northwest,47.9791359,-122.09243
177412,742796,1018773,Licensed,DEL,COUNTRY FRIENDS DAY CARE,9/16/1996,,3602605290,debi@countryfriendschildcare.com,79,12 months to 12 years,12,144,Level 3,17415 NE 159TH ST,,,BRUSH PRAIRIE,WA,98606,Clark,Region 3 Southwest,45.737136,-122.493071
188896,36723,709775,Licensed,DEL,COUNTRY KIDS,2/11/1998,,3604460540,countrykids@fairpoint.net,23,12 months to 12 years 11 months,12,155,Level 3,602 MINNESOTA STREET,,,RAINIER,WA,98576,Thurston,Region 3 Southwest,46.888483,-122.698118
610948,918097,946654,Licensed,DEL,Country Kids,8/5/2011,,5094534462,laurab@countrykidsyakima.com,128,1 month to 13 years,1,156,"Participating, not yet rated",909 N 21st Ave,,,Yakima,WA,98902,Yakima,Region 2 Northwest,46.6133436,-120.5374549
5295,141055,1029700,Licensed,DEL,COUNTRY VILLAGE DAY SCHOOL,3/2/1993,,2062362417,lindatepper@countryvillagedayschool.org,119,1 month to 6 years,1,72,"Participating, not yet rated",9423 SE 36th St,,,Mercer Island,WA,98040,King,Region 2 Northwest,47.57746,-122.212202
89447,866777,845689,Licensed,DEL,COUNTRYSIDE MONTESSORI,2/29/1996,,4258232211,evan@countrysidemontessori.info,93,2 months to 9 years,2,108,Level 3,13630 100TH AVE NE,,,KIRKLAND,WA,98034,King,Region 2 Northwest,47.722385,-122.20688
1057253,996100,943861,Licensed,DEL,COWLITZ FAMILY HEALTH CENTER,12/26/2016,,3604259600,childcare@cfamhc.org,16,1 month to 6 years,1,72,Not Enrolled,600 Broadway Street,,,Longview,WA,98632,Cowlitz,Region 3 Southwest,46.1368052,-122.9243542
435914,864361,947654,Licensed,DEL,CRADLE TO CRAYONS II,6/1/2011,,3603520852,cradletocrayons@gmail.com,47,1 month to 6 years 11 months,1,83,Level 3,215 N 2ND AVE SE,,,Tumwater,WA,98512,Thurston,Region 3 Southwest,47.0164976,-122.906823
202969,543116,816776,Licensed,DEL,CRAYON COLLEGE,8/1/1999,,5093242390,CRAYONCOLLEGEDC@AOL.COM,90,1 month to 13 years,1,156,Level 3,115 E INDIANA AVE,,,Spokane,WA,99207,Spokane,Region 1 Eastern,47.675329,-117.408727
283950,432674,1053667,Licensed,DEL,CREATIVE ADVENTURES,3/29/2005,,3606595500,CREATIVEADVENTURES@YMAIL.COM,38,1 month to 6 years,1,72,"Participating, not yet rated",5822 GROVE STREET,,,MARYSVILLE,WA,98270,Snohomish,Region 2 Northwest,48.063028,-122.151876
86912,847713,750661,Licensed,DEL,Creative Beginnings,2/23/1991,,2063296522,gramapema@comcast.net,27,12 months to 6 years,12,72,Level 3,522 28TH AVE E,,,SEATTLE,WA,98112,King,Region 4 South King Co,47.624167,-122.29627
488012,831305,681681,Licensed,DEL,CREATIVE EDUCATION FOUNDATION,5/23/2009,,4254888844,creativemontessori@icloud.com,46,2 years 6 months to 6 years,30,72,Not Enrolled,14944 Juanita Drive Northeast,,,Kenmore,WA,98028,King,Region 2 Northwest,47.736722,-122.248455
311975,865021,848652,Licensed,DEL,Creative Kids Learning Center,1/31/2007,,5099622552,CreativeKidsLC@hotmail.com,98,1 month to 13 years,1,156,Level 3,102 N Ruby Street,,,Ellensburg,WA,98926,Kittitas,Region 2 Northwest,46.992714,-120.5440763
1205265,87978,947757,Licensed,DEL,Creative Kids Learning Center Carkeek Community Center,9/8/2017,3/5/2018,2069310466,creativekidsseattle@gmail.com,20,4 years to 5 years 6 months,48,66,"Participating, not yet rated",950 NW Carceek Park Rd,,,Seattle,WA,98177,King,Region 4 South King Co,47.7115453,-122.3686898
244535,660898,837773,Licensed,DEL,Creative Kids Learning Center Port Orchard Inc,7/13/2001,,3607698499,creativekids.portorchard@gmail.com,49,12 months to 12 years,12,144,Level 3,600 Tracy Ave N,,,Port Orchard,WA,98366,Kitsap,Region 3 Southwest,47.5470826,-122.6189498
631916,934359,628800,Licensed,DEL,Creative Kids Learning Center Seattle LLC,9/7/2011,,2067065437,creativekidsseattle@gmail.com,50,2 years 5 months to 13 years,29,156,Level 3,10525 3rd Ave NW,,,Seattle,WA,98177,King,Region 2 Northwest,47.7067804,-122.3607595
413919,606149,744717,Licensed,DEL,CREATIVE LEARNING CENTER,9/25/2009,,2062328900,creativelearningcenter@hotmail.com,40,2 years 6 months to 6 years,30,72,Not Enrolled,CREATIVE LEARNING CENTER,8236 SE 24TH STREET,,Mercer Island,WA,98040,King,Region 2 Northwest,47.5900266,-122.2274869
192656,690052,1005675,Licensed,DEL,CREATIVE LEARNING DC,8/18/1997,,3606048570,sharon.staley50@gmail.com,10,2 years 6 months to 11 years 11 months,30,143,Level 3,11814 NE 117TH AVENUE,,,VANCOUVER,WA,98668,Clark,Region 3 Southwest,45.706636,-122.554765
334382,268420,699726,Licensed,DEL,CREATIVE MINDS ACADEMY LLC,7/9/2003,,2062461196,willhenricus@aol.com,33,3 years to 6 years,36,72,Not Enrolled,2130 SW 152ND ST,,,Seattle,WA,98166,King,Region 4 South King Co,47.46702,-122.362033
745923,553823,819717,Licensed,DEL,Creative Sprouts,6/1/2013,,4254068962,annemarie@creativesprouts.org,43,18 months to 13 years,18,156,Level 3,12022 98th Ave NE,,,Kirkland,WA,98034,King,Region 2 Northwest,47.7081465,-122.2100818
330939,294044,1005679,Licensed,DEL,CREATIVE STEPS TODDLER MONT,9/2/2008,,2064535901,willhenricus@aol.com,13,18 months to 3 years,18,36,Level 3,1828 SW 152nd St,,,Burien,WA,98166,King,Region 4 South King Co,47.466957,-122.358483
179361,747235,1019847,Licensed,DEL,CROSSROAD KIDS CHRISTIAN CHILDCARE,9/9/1996,,5094540231,crossroadkids@gmail.com,32,1 month to 13 years,1,156,"Participating, not yet rated",7203 MIERAS ROAD,,,YAKIMA,WA,98901,Yakima,Region 2 Northwest,46.577424,-120.404605
316476,35379,901739,Licensed,DEL,CROSSROADS COVENANT CHURCH,1/15/2008,,3607574200,elcatcrossroads@gmail.com,65,1 month to 7 years,1,84,Level 3,351 PEASE ROAD,,,BURLINGTON,WA,98233,Skagit,Region 2 Northwest,48.458092,-122.330775
87873,852365,696660,Licensed,DEL,CUP CHILDCARE,4/2/1993,,5099431597,staceym@cupchurch.org,145,1 month to 13 years,1,156,Not Enrolled,1124 STEVENS DRIVE,,,RICHLAND,WA,99352,Benton,Region 1 Eastern,46.283981,-119.28319
332164,249246,645669,Licensed,DEL,CURTIS HILL CHILDCARE & PRESCHOOL #2,1/5/2009,,3602698597,cindymurphy@live.com,41,1 month to 12 years 11 months,1,155,"Participating, not yet rated",1837 S MARKET BLVD,,,CHEHALIS,WA,98532,Lewis,Region 3 Southwest,46.6505384,-122.9459183
305690,767874,1052691,Licensed,DEL,CV EARLY LEARNING CENTER,9/5/2006,,5092285810,bsattler@cvsd.org,132,3 years to 6 years,36,72,Level 4,15111 E Sprague Ave,,,Spokane Valley,WA,99037,Spokane,Region 1 Eastern,47.6571425,-117.201847
296663,553289,1010719,Licensed,DEL,CWU - Rainbow Center,9/19/2005,,5099631744,eclc@cwu.edu,23,1 month to 2 years 6 months,1,30,Not Enrolled,715 Dean Nicholson Blvd RM 109,,,Ellensburg,WA,98926,Kittitas,Region 2 Northwest,46.9965144,-120.5478474
120407,947563,765767,Licensed,DEL,CWU/Early Childhood Learning Center,1/5/1989,,5099631744,eclc@cwu.edu,45,2 years to 8 years,24,96,Not Enrolled,"1900 BROOKLANE, SUITE 100",,,ELLENSBURG,WA,98926,Kittitas,Region 2 Northwest,47.0107357,-120.5255338
1166177,14116,1027689,Licensed,DEL,D & K Kids Incorporated,4/3/2017,,5099439878,katedallas.kd@gmail.com,38,2 years 6 months to 13 years,30,156,"Participating, not yet rated",1800 McMURRAY AVE,,,Richland,WA,99354,Benton,Region 1 Eastern,46.296287,-119.294161
1149232,6249,1024699,Licensed,DEL,DAFFODILS PRESCHOOL,4/3/2017,,4257435437,wa.daffodils@gmail.com,95,1 month to 13 years,1,156,"Participating, not yet rated",5030 168th ST SW,,,Lynnwood,WA,98037,Snohomish,Region 2 Northwest,47.8460996,-122.301929
1270182,72516,1012676,Licensed,DEL,DAYBREAK EARLY LEARNING CENTER LLC,10/19/2017,,3606870762,suncarekids@msn.com,36,12 months to 12 years 11 months,12,155,"Participating, not yet rated",1118 SW 1st Str.,,,Battle Ground,WA,98604,Clark,Region 3 Southwest,45.7799087,-122.549223
926221,761220,1015694,Licensed,DEL,Daybreak Star Indian Cultural Center,9/1/2015,12/8/2017,2062854425,ljordan@unitedindians.org,30,2 years 5 months to 6 years,29,72,"Participating, not yet rated",5011 Bernie Whitebear Way,,,Seattle,WA,98199,King,Region 4 South King Co,47.6679147,-122.4180301
30760,544994,734662,Licensed,DEL,DEBBIE LERAAS CHILDRENS CENTER,9/24/1988,,4257744458,heatherp@edmondsumc.org,54,2 years 6 months to 13 years,30,156,Level 3,828 CASPERS STREET,,,EDMONDS,WA,98020,Snohomish,Region 2 Northwest,47.816838,-122.36899
3417,90520,763675,Licensed,DEL,DELLS CHILDRENS CENTER,11/28/1991,,3607369964,dells@localaccess.com,73,1 month to 12 years 11 months,1,155,Level 3,1212 N PEARL,,,CENTRALIA,WA,98531,Lewis,Region 3 Southwest,46.729765,-122.953285
200770,642559,773657,Licensed,DEL,Denise Louie EC/Village Square,4/11/1990,,2066217880,aboogaerts@deniselouie.org,38,2 years 6 months to 6 years,30,72,Level 4,801 S LANE ST,,,SEATTLE,WA,98104,King,Region 4 South King Co,47.5966585,-122.3224536
294720,189595,667969,Licensed,DEL,Denise Louie Education Center Beacon Hill,6/27/2007,,2066217880,slerahl@deniselouie.org,76,3 years to 6 years,36,72,Level 4,3327 BEACON AVE S,,,Seattle,WA,98144,King,Region 4 South King Co,47.5732671,-122.3090134
222838,962000,902714,Licensed,DEL,Denise Louie Education Center Lake Washington,6/21/1999,,2067210214,kreed@deniselouie.org,20,3 years to 5 years,36,60,Level 4,9061 Seward Park Ave S #16,,,Seattle,WA,98118,King,Region 4 South King Co,47.5217786,-122.2655509
294379,551613,1072799,Licensed,DEL,DER KINDERHUIS,8/31/2005,,3606754165,dkhllcdirector@yahoo.com,100,12 months to 13 years,12,156,"Participating, not yet rated",900 SE DOCK ST,,,OAK HARBOR,WA,98277,Island,Region 2 Northwest,48.2907083,-122.6495128
297071,19531,828750,Licensed,DEL,DESTINY KIDS EARLY LEARNING CENTER,11/19/2007,,5093282433,DestinyKidscenter@hotmail.com,94,1 month to 13 years,1,156,"Participating, not yet rated",2008 W. Northwest Blvd,,,Spokane,WA,99205,Spokane,Region 1 Eastern,47.6822919,-117.441818
213346,806829,902737,Licensed,DEL,Discovery Alternative Head Start,1/19/1999,,3604433685,fingerprints@oesd.wednet.edu,12,1 month to 3 years,1,36,Level 4,2150 Fircrest Drive SE,,,Port Orchard,WA,98366,Kitsap,Region 3 Southwest,47.529488,-122.600293
250853,209104,844700,Licensed,DEL,DISCOVERY CENTER,8/24/2001,,3605327429,bridgesfam6@hotmail.com,25,2 years 6 months to 12 years 11 months,30,155,"Participating, not yet rated",1601 YOUNG,,,ABERDEEN,WA,98520,Grays Harbor,Region 3 Southwest,46.987128,-123.805544
487961,88144,886699,Licensed,DEL,DISCOVERY CENTER I,3/8/2010,,4258270727,admin@discovery-center.com,55,1 month to 13 years,1,156,Level 3,13111 NE 85th Street,,,Kirkland,WA,98033,King,Region 2 Northwest,47.679417,-122.165008
942183,909483,844838,Licensed,DEL,DISCOVERY CHILDCARE INC,9/3/2015,,4253533283,littlediscovery@yahoo.com,51,1 month to 11 years,1,132,"Participating, not yet rated",900 W Casino Rd,,,Everett,WA,98204,Snohomish,Region 2 Northwest,47.919944,-122.246792
184030,281127,659656,Licensed,DEL,Discovery Montessori,3/31/1997,,2062823848,dee@discoverymontessorischool.org,39,2 years 6 months to 6 years,30,72,Level 3,2836 34TH AVE W,,,SEATTLE,WA,98199,King,Region 4 South King Co,47.646063,-122.400489
145560,30741,1030756,Licensed,DEL,Discovery Montessori LLC,9/2/1993,,3603375745,info@discoverymontessori.org,75,birth to 12 years,0,144,"Participating, not yet rated",1026 SIDNEY AVE #160,,,PORT ORCHARD,WA,98366,Kitsap,Region 3 Southwest,47.533426,-122.63685
204056,511084,835732,Licensed,DEL,Discovery Station Childcare & Preschool,7/1/1998,,2535379533,SAK470@aol.com,50,1 month to 12 years 11 months,1,155,Level 3,16001 56TH AVE CT E,,,PUYALLUP,WA,98375,Pierce,Region 3 Southwest,47.110617,-122.353984
314808,893764,827666,Licensed,DEL,Discovery Station Early Learning And,6/14/2007,,2535374383,Sak470@aol.com,46,12 months to 12 years 11 months,12,155,Level 3,17418 5th Avenue E,,,Spanaway,WA,98387,Pierce,Region 3 Southwest,47.0987719,-122.426326
1029254,876935,844722,Licensed,DEL,Dual Language Early Learning Center,2/23/2016,,3604282884,sonny_a_88@hotmail.com,34,12 months to 6 years,12,72,"Participating, not yet rated",1505 Roosevelt Ave,,,Mount Vernon,WA,98273,Skagit,Region 2 Northwest,48.4342086,-122.3227209
744926,294649,821680,Licensed,DEL,Dulce Sueno Child Care Center,6/6/2013,,5098309131,dulcesueno123@hotmail.com,80,1 month to 13 years,1,156,"Participating, not yet rated",123 Hoose St,,,Mattawa,WA,99349,Grant,Region 2 Northwest,46.7387554,-119.9057972
134620,708386,721766,Licensed,DEL,DUVALL MONTESSORI,7/3/1990,,4257886961,vlgohring@hotmail.com,15,2 years 6 months to 6 years,30,72,Not Enrolled,15326 2ND AVE NE,,,DUVALL,WA,98019,King,Region 2 Northwest,47.739058,-121.982939
1168445,46581,1075714,Licensed,DEL,EARLY BLOOMERS CHILDCARE MARYSVILLE,6/2/2017,5/30/2018,3606583336,TERESA.EARLYBLOOMERS@OUTLOOK.COM,45,12 months to 13 years,12,156,"Participating, not yet rated",7318 44TH AVE NE,,,Marysville,WA,98270,Snohomish,Region 2 Northwest,48.0629343,-122.1720561
1169325,46558,1075788,Licensed,DEL,EARLY BLOOMERS CHILDCARE STANWOOD,6/19/2017,6/15/2018,3605724838,TERESA.EARLYBLOOMERS@OUTLOOK.COM,42,1 month to 6 years,1,72,"Participating, not yet rated",9300 271ST DR NW #A9,,,Stanwood,WA,98292,Snohomish,Region 2 Northwest,48.24179,-122.3584827
329669,181396,1014724,Licensed,DEL,EARLY CONNECTIONS LEARNING CENTER,9/1/2008,,4253477233,earlyclc@hotmail.com,92,1 month to 13 years,1,156,Level 3,9709 HOLLY DRIVE,,,EVERETT,WA,98204,Snohomish,Region 2 Northwest,47.909591,-122.24231
616987,932507,1010689,Licensed,DEL,Early Discoveries Early Education Center,9/13/2011,,5098888332,msrita@earlydiscoverieseec.com,43,12 months to 13 years,12,156,"Participating, not yet rated",406 N Emerson Ave,,,Wenatchee,WA,98801,Chelan,Region 2 Northwest,47.429647,-120.321429
69736,765452,726715,Licensed,DEL,Early Learning & Dev Ctr/Greenwood,10/14/1990,,2067890067,greenwood@eldc.org,58,12 months to 5 years,12,60,Level 3,225 N 70TH ST,,,Seattle,WA,98103,King,Region 4 South King Co,47.679307,-122.355967
650041,988591,689692,Licensed,DEL,Early Learning Academy & Preschool,2/17/2012,,2538752053,earlylearningacademypreschool@gmail.com,24,2 years 6 months to 13 years,30,156,Level 3,"9716 224th St., E",,,Graham,WA,98338,Pierce,Region 3 Southwest,47.052652,-122.300801
1287226,92827,1029695,Licensed,DEL,Early Learning Academy and Preschool #3,12/20/2017,6/18/2018,2533652269,earlylearningacademypreschool@gmail.com,34,12 months to 5 years 11 months,12,71,Not Enrolled,Jennifer Cantrell,1527 224th St E,,Graham,WA,98338,Pierce,Region 3 Southwest,47.0528042,-122.2790453
128634,688151,920659,Certified,Government,EARLY LEARNING CENTER,11/5/1992,,4253889121,ksaunsaucie@everettcc.edu,128,12 months to 7 years,12,84,Level 3,820 WAVERLY AVE,,,Everett,WA,98201,Snohomish,Region 2 Northwest,48.007558,-122.199605
4041,109102,1018813,Licensed,DEL,EARLY LEARNING CENTER,5/15/1990,,5095333624,Bobbi.Woodral@ccs.spokane.edu,112,1 month to 6 years,1,72,Level 4,3410 W FT WRIGHT DR,,,Spokane,WA,99204,Spokane,Region 1 Eastern,47.675726,-117.468728
134553,468555,788680,Licensed,DEL,Early Learning Development/Broadview,10/20/1993,,2067819604,broadview@eldc.org,49,12 months to 5 years,12,60,Level 3,The Early Learning And Dev.Ctr.,603 N 103rd ST.,,SEATTLE,WA,98133,King,Region 2 Northwest,47.7034459,-122.3502873
5292,141033,967652,Licensed,DEL,EARLY WORLD CHILDRENS SCHOOL,7/13/1993,,4257477020,office@earlyworldschool.com,164,12 months to 6 years,12,72,Not Enrolled,13831 BEL-RED RD,,,BELLEVUE,WA,98005,King,Region 2 Northwest,47.6234759,-122.156125
125165,403829,968652,Licensed,DEL,EARLY WORLD DAY,7/13/1993,,4257477020,office@earlyworldschool.com,40,4 years to 12 years,48,144,Not Enrolled,13851 BEL-RED RD,,,BELLEVUE,WA,98005,King,Region 2 Northwest,47.623534,-122.155373
41167,611160,807786,Licensed,DEL,Early World Montessori,5/21/1995,,2062322400,office@earlyworldmontessori.com,70,2 years 6 months to 6 years,30,72,Not Enrolled,EARLY WORLD MONTESSORI,3027 80TH AVE SE,,MERCER ISLAND,WA,98040,King,Region 2 Northwest,47.582828,-122.2321557
306849,826617,788694,Licensed,DEL,EASTER SEALS CTR AT ANGLE LAKE,2/16/2007,,2068163255,jkelly@wa.easterseals.com,106,1 month to 12 years 11 months,1,155,Level 3,4040 188TH ST STE 101,,,SEATAC,WA,98188,King,Region 4 South King Co,47.4344461,-122.2833906
769127,303127,947669,Licensed,DEL,Easter Seals Growing Years Child Development Center,5/17/2014,,2067643492,avanvleet@wa.easterseals.com,52,1 month to 6 years,1,72,Level 3,4735 East marginal Way S,,,Seattle,WA,98134,King,Region 4 South King Co,47.559326,-122.339952
306394,770197,726653,Licensed,DEL,EASTER SEALS JANES HOUSE,9/11/2006,,5095744762,mgunderson@wa.easterseals.com,77,1 month to 13 years,1,156,Level 3,1101 S 13TH AVE,,,YAKIMA,WA,98902,Yakima,Region 2 Northwest,46.5852311,-120.5264372
153642,886646,857656,Certified,Government,EASTGATE CHILD CARE CENTER,1/12/1995,,4254565148,borgesl@bsd405.org,142,12 months to 13 years,12,156,"Participating, not yet rated",4255 153RD AVE SE,,,BELLEVUE,WA,98006,King,Region 2 Northwest,47.5713619,-122.1375102
